Id_bien;Date;Valeur
8369;2020-05-28;422000
8370;2020-05-28;83000
8371;2020-05-28;136000
8372;2020-05-28;60000
8373;2020-05-28;210000
8374;2020-05-28;145000
8375;2020-05-28;97000
8376;2020-05-28;79000
8377;2020-05-28;84700
8378;2020-05-28;43500
8379;2020-05-28;115000
8380;2020-05-28;180000
8381;2020-05-28;49000
8382;2020-05-28;119000
8383;2020-05-28;48500
8384;2020-05-28;102000
8385;2020-05-28;120000
8386;2020-05-28;224000
8387;2020-05-28;77000
8388;2020-05-28;87000
8389;2020-05-28;66000
8390;2020-05-28;92000
8391;2020-05-28;290000
8392;2020-05-28;65500
8393;2020-05-28;173200
8394;2020-05-28;185000
8395;2020-05-28;60000
8396;2020-05-28;34000
8397;2020-05-28;71000
8398;2020-05-28;33000
8399;2020-05-28;52500
8400;2020-05-28;243000
8401;2020-05-28;32000
8402;2020-05-28;151841
8403;2020-05-28;73000
8404;2020-05-28;70000
8405;2020-05-28;90000
8406;2020-05-28;110000
8407;2020-05-28;134750
8408;2020-05-28;132100
8409;2020-05-28;45500
8410;2020-05-28;98000
8411;2020-05-28;126000
8412;2020-05-28;84000
8413;2020-05-28;58000
8414;2020-05-28;37000
8415;2020-05-28;82000
8416;2020-05-28;68000
8417;2020-05-28;47000
8418;2020-05-28;104000
8419;2020-05-28;34020
8420;2020-05-28;278000
8421;2020-05-28;170000
8422;2020-05-28;205000
8423;2020-05-28;249400
8424;2020-05-28;285000
8425;2020-05-28;208355
8426;2020-05-28;138000
8427;2020-05-28;254500
8428;2020-05-28;159650
8429;2020-05-28;122000
8430;2020-05-28;68500
8431;2020-05-28;70000
8432;2020-05-28;15000
8433;2020-05-28;204410
8434;2020-05-28;270000
8435;2020-05-28;130000
8436;2020-05-28;332000
8437;2020-05-28;122000
8438;2020-05-28;198075
8439;2020-05-28;253000
8440;2020-05-28;247500
8441;2020-05-28;671000
8442;2020-05-28;107000
8443;2020-05-28;181000
8444;2020-05-28;389000
8445;2020-05-28;236000
8446;2020-05-28;224900
8447;2020-05-28;195000
8448;2020-05-28;255000
8449;2020-05-28;210480
8450;2020-05-28;138004
8451;2020-05-28;152000
8452;2020-05-28;138000
8453;2020-05-28;193400
8454;2020-05-28;104500
8455;2020-05-28;241000
8456;2020-05-28;91345
8457;2020-05-28;204604
8458;2020-05-28;140000
8459;2020-05-28;60501
8460;2020-05-28;68000
8461;2020-05-28;58500
8462;2020-05-28;107000
8463;2020-05-28;83500
8464;2020-05-28;149900
8465;2020-05-28;76000
8466;2020-05-28;185000
8467;2020-05-28;166520
8468;2020-05-28;323263
8469;2020-05-28;92000
8470;2020-05-28;148000
8471;2020-05-28;83000
8472;2020-05-28;63000
8473;2020-05-28;187000
8474;2020-05-28;134200
8475;2020-05-28;143700
8476;2020-05-28;82600
8477;2020-05-28;209000
8478;2020-05-28;434000
8479;2020-05-28;88000
8480;2020-05-28;170400
8481;2020-05-28;364500
8482;2020-05-28;124000
8483;2020-05-28;33500
8484;2020-05-28;50800
8485;2020-05-28;141500
8486;2020-05-28;125000
8487;2020-05-28;345000
8488;2020-05-28;320000
8489;2020-05-28;75000
8490;2020-05-28;42000
8491;2020-05-28;106000
8492;2020-05-28;171000
8493;2020-05-28;130500
8494;2020-05-28;120000
8495;2020-05-28;215000
8496;2020-05-28;125000
8497;2020-05-28;155000
8498;2020-05-28;42000
8499;2020-05-28;112000
8500;2020-05-28;119500
8501;2020-05-28;256000
8502;2020-05-28;102800
8503;2020-05-28;96432
8504;2020-05-28;82925
8505;2020-05-28;96000
8506;2020-05-28;55000
8507;2020-05-28;68000
8508;2020-05-28;216500
8509;2020-05-28;479500
8510;2020-05-28;141000
8511;2020-05-28;84000
8512;2020-05-28;117810
8513;2020-05-28;172720
8514;2020-05-28;235500
8515;2020-05-28;177000
8516;2020-05-28;317000
8517;2020-05-28;170000
8518;2020-05-28;181000
8519;2020-05-28;140200
8520;2020-05-28;103500
8521;2020-05-28;42000
8522;2020-05-28;154000
8523;2020-05-28;158000
8524;2020-05-28;58000
8525;2020-05-28;66000
8526;2020-05-28;160000
8527;2020-05-28;64000
8528;2020-05-28;192000
8529;2020-05-28;98000
8530;2020-05-28;125000
8531;2020-05-28;93000
8532;2020-05-28;66000
8533;2020-05-28;169000
8534;2020-05-28;176000
8535;2020-05-28;130800
8536;2020-05-28;63000
8537;2020-05-28;173900
8538;2020-05-28;100000
8539;2020-05-28;59000
8540;2020-05-28;57000
8541;2020-05-28;82000
8542;2020-05-28;93000
8543;2020-05-28;155000
8544;2020-05-28;79000
8545;2020-05-28;124000
8546;2020-05-28;118000
8547;2020-05-28;31200
8548;2020-05-28;21000
8549;2020-05-28;58300
8550;2020-05-28;164190
8551;2020-05-28;139000
8552;2020-05-28;281700
8553;2020-05-28;193500
8554;2020-05-28;214900
8555;2020-05-28;83000
8556;2020-05-28;87500
8557;2020-05-28;147000
8558;2020-05-28;62000
8559;2020-05-28;118980
8560;2020-05-28;64500
8561;2020-05-28;262000
8562;2020-05-28;151000
8563;2020-05-28;95000
8564;2020-05-28;71800
8565;2020-05-28;123000
8566;2020-05-28;75000
8567;2020-05-28;272400
8568;2020-05-28;132500
8569;2020-05-28;40608
8570;2020-05-28;124000
8571;2020-05-28;155900
8572;2020-05-28;280650
8573;2020-05-28;304900
8574;2020-05-28;401800
8575;2020-05-28;90750
8576;2020-05-28;274000
8577;2020-05-28;280500
8578;2020-05-28;24500
8579;2020-05-28;97100
8580;2020-05-28;128550
8581;2020-05-28;290870
8582;2020-05-28;435431
8583;2020-05-28;192140
8584;2020-05-28;155100
8585;2020-05-28;460000
8586;2020-05-28;420000
8587;2020-05-28;242000
8588;2020-05-28;270000
8589;2020-05-28;305600
8590;2020-05-28;147500
8591;2020-05-28;257000
8592;2020-05-28;240000
8593;2020-05-28;184000
8594;2020-05-28;142700
8595;2020-05-28;74000
8596;2020-05-28;60700
8597;2020-05-28;48000
8598;2020-05-28;44250
8599;2020-05-28;37000
8600;2020-05-28;196000
8601;2020-05-28;112000
8602;2020-05-28;237300
8603;2020-05-28;286500
8604;2020-05-28;750000
8605;2020-05-28;349900
8606;2020-05-28;890105
8607;2020-05-28;770000
8608;2020-05-28;730000
8609;2020-05-28;30000
8610;2020-05-28;462470
8611;2020-05-28;1342850
8612;2020-05-28;147000
8613;2020-05-28;150000
8614;2020-05-28;480000
8615;2020-05-28;740000
8616;2020-05-28;4050000
8617;2020-05-28;805000
8618;2020-05-28;210000
8619;2020-05-28;535000
8620;2020-05-28;1120000
8621;2020-05-28;208200
8622;2020-05-28;320000
8623;2020-05-28;1580000
8624;2020-05-28;230000
8625;2020-05-28;197380
8626;2020-05-28;283000
8627;2020-05-28;690000
8628;2020-05-28;105000
8629;2020-05-28;285500
8630;2020-05-28;242685
8631;2020-05-28;721154
8632;2020-05-28;209800
8633;2020-05-28;474000
8634;2020-05-28;369000
8635;2020-05-28;192000
8636;2020-05-28;70000
8637;2020-05-28;538500
8638;2020-05-28;185000
8639;2020-05-28;147000
8640;2020-05-28;182000
8641;2020-05-28;710000
8642;2020-05-28;88506
8643;2020-05-28;170000
8644;2020-05-28;449000
8645;2020-05-28;609400
8646;2020-05-28;369857
8647;2020-05-28;418000
8648;2020-05-28;329000
8649;2020-05-28;2500000
8650;2020-05-28;950000
8651;2020-05-28;1190000
8652;2020-05-28;649260
8653;2020-05-28;385000
8654;2020-05-28;761120
8655;2020-05-28;88500
8656;2020-05-28;198000
8657;2020-05-28;1074850
8658;2020-05-28;408000
8659;2020-05-28;1025000
8660;2020-05-28;1402000
8661;2020-05-28;300000
8662;2020-05-28;585000
8663;2020-05-28;3925000
8664;2020-05-28;2367100
8665;2020-05-28;399000
8666;2020-05-28;950000
8667;2020-05-28;620000
8668;2020-05-28;1003200
8669;2020-05-28;995000
8670;2020-05-28;307000
8671;2020-05-28;398000
8672;2020-05-28;380690
8673;2020-05-28;254350
8674;2020-05-28;255000
8675;2020-05-28;570000
8676;2020-05-28;345000
8677;2020-05-28;357500
8678;2020-05-28;349800
8679;2020-05-28;315000
8680;2020-05-28;278620
8681;2020-05-28;335000
8682;2020-05-28;175000
8683;2020-05-28;165000
8684;2020-05-28;625000
8685;2020-05-28;815000
8686;2020-05-28;364000
8687;2020-05-28;330900
8688;2020-05-28;516200
8689;2020-05-28;125000
8690;2020-05-28;299600
8691;2020-05-28;192000
8692;2020-05-28;29450
8693;2020-05-28;120000
8694;2020-05-28;65000
8695;2020-05-28;26000
8696;2020-05-28;136000
8697;2020-05-28;190850
8698;2020-05-28;144000
8699;2020-05-28;132500
8700;2020-05-28;292000
8701;2020-05-28;238000
8702;2020-05-28;76500
8703;2020-05-28;164725
8704;2020-05-28;310000
8705;2020-05-28;153500
8706;2020-05-28;245000
8707;2020-05-28;144000
8708;2020-05-28;110000
8709;2020-05-28;257142,86
8710;2020-05-28;110000
8711;2020-05-28;92500
8712;2020-05-28;262000
8713;2020-05-28;229600
8714;2020-05-28;218000
8715;2020-05-28;172000
8716;2020-05-28;269900
8717;2020-05-28;192500
8718;2020-05-28;170000
8719;2020-05-28;136000
8720;2020-05-28;163000
8721;2020-05-28;67500
8722;2020-05-28;221450
8723;2020-05-28;200000
8724;2020-05-28;207000
8725;2020-05-28;1159420
8726;2020-05-28;410570
8727;2020-05-28;110000
8728;2020-05-28;154000
8729;2020-05-28;422700
8730;2020-05-28;394000
8731;2020-05-28;59000
8732;2020-05-28;444500
8733;2020-05-28;95000
8734;2020-05-28;463800
8735;2020-05-28;37493,27
8736;2020-05-28;339120
8737;2020-05-28;67200
8738;2020-05-28;185000
8739;2020-05-28;81400
8740;2020-05-28;272000
8741;2020-05-28;212650
8742;2020-05-28;179000
8743;2020-05-28;75000
8744;2020-05-28;127300
8745;2020-05-28;247000
8746;2020-05-28;775350
8747;2020-05-28;196500
8748;2020-05-28;285000
8749;2020-05-28;430000
8750;2020-05-28;297000
8751;2020-05-28;53000
8752;2020-05-28;59000
8753;2020-05-28;154585
8754;2020-05-28;85000
8755;2020-05-28;139480
8756;2020-05-28;229000
8757;2020-05-28;295000
8758;2020-05-28;233000
8759;2020-05-28;385500
8760;2020-05-28;260000
8761;2020-05-28;148800
8762;2020-05-28;73500
8763;2020-05-28;100000
8764;2020-05-28;138600
8765;2020-05-28;109900
8766;2020-05-28;148000
8767;2020-05-28;300000
8768;2020-05-28;118800
8769;2020-05-28;149000
8770;2020-05-28;115000
8771;2020-05-28;330000
8772;2020-05-28;307050
8773;2020-05-28;59000
8774;2020-05-28;235500
8775;2020-05-28;68500
8776;2020-05-28;101000
8777;2020-05-28;284000
8778;2020-05-28;456000
8779;2020-05-28;270800
8780;2020-05-28;99000
8781;2020-05-28;95000
8782;2020-05-28;293390
8783;2020-05-28;205000
8784;2020-05-28;71400
8785;2020-05-28;79500
8786;2020-05-28;58388
8787;2020-05-28;38000
8788;2020-05-28;46000
8789;2020-05-28;52000
8790;2020-05-28;124500
8791;2020-05-28;306000
8792;2020-05-28;80000
8793;2020-05-28;175975
8794;2020-05-28;215000
8795;2020-05-28;104000
8796;2020-05-28;127000
8797;2020-05-28;201000
8798;2020-05-28;85700
8799;2020-05-28;312000
8800;2020-05-28;161000
8801;2020-05-28;151100
8802;2020-05-28;145000
8803;2020-05-28;68500
8804;2020-05-28;220000
8805;2020-05-28;349665
8806;2020-05-28;316000
8807;2020-05-28;225000
8808;2020-05-28;245200
8809;2020-05-28;268000
8810;2020-05-28;520000
8811;2020-05-28;640000
8812;2020-05-28;211500
8813;2020-05-28;220000
8814;2020-05-28;617000
8815;2020-05-28;490980
8816;2020-05-28;367800
8817;2020-05-28;795000
8818;2020-05-28;3370000
8819;2020-05-28;2655000
8820;2020-05-28;195000
8821;2020-05-28;169500
8822;2020-05-28;279700
8823;2020-05-28;198500
8824;2020-05-28;120500
8825;2020-05-28;107000
8826;2020-05-28;215000
8827;2020-05-28;150150
8828;2020-05-28;276000
8829;2020-05-28;395000
8830;2020-05-28;99500
8831;2020-05-28;121000
8832;2020-05-28;308000
8833;2020-05-28;242500
8834;2020-05-28;290000
8835;2020-05-28;62500
8836;2020-05-28;211200
8837;2020-05-28;80000
8838;2020-05-28;86000
8839;2020-05-28;170000
8840;2020-05-28;232000
8841;2020-05-28;86000
8842;2020-05-28;180000
8843;2020-05-28;363000
8844;2020-05-28;481900
8845;2020-05-28;185000
8846;2020-05-28;262000
8847;2020-05-28;210000
8848;2020-05-28;231000
8849;2020-05-28;151100
8850;2020-05-28;280000
8851;2020-05-28;250100
8852;2020-05-28;137500
8853;2020-05-28;161577
8854;2020-05-28;159000
8855;2020-05-28;207200
8856;2020-05-28;469000
8857;2020-05-28;177650
8858;2020-05-28;177000
8859;2020-05-28;275000
8860;2020-05-28;130000
8861;2020-05-28;208380
8862;2020-05-28;375000
8863;2020-05-28;120000
8864;2020-05-28;300000
8865;2020-05-28;159505
8866;2020-05-28;495000
8867;2020-05-28;158000
8868;2020-05-28;455000
8869;2020-05-28;440000
8870;2020-05-28;349000
8871;2020-05-28;360000
8872;2020-05-28;510000
8873;2020-05-28;298260
8874;2020-05-28;325000
8875;2020-05-28;369350
8876;2020-05-28;466400
8877;2020-05-28;110000
8878;2020-05-28;236000
8879;2020-05-28;237802
8880;2020-05-28;269000
8881;2020-05-28;145000
8882;2020-05-28;200000
8883;2020-05-28;125000
8884;2020-05-28;167000
8885;2020-05-28;230000
8886;2020-05-28;149650
8887;2020-05-28;227450
8888;2020-05-28;250000
8889;2020-05-28;130000
8890;2020-05-28;186300
8891;2020-05-28;197100
8892;2020-05-28;152500
8893;2020-05-28;210000
8894;2020-05-28;123000
8895;2020-05-28;188000
8896;2020-05-28;285000
8897;2020-05-28;173000
8898;2020-05-28;255000
8899;2020-05-28;183000
8900;2020-05-28;195000
8901;2020-05-27;95000
8902;2020-05-27;105000
8903;2020-05-27;46937
8904;2020-05-27;170250
8905;2020-05-27;330000
8906;2020-05-27;145000
8907;2020-05-27;60000
8908;2020-05-27;170000
8909;2020-05-27;136000
8910;2020-05-27;235600
8911;2020-05-27;452000
8912;2020-05-27;138000
8913;2020-05-27;349200
8914;2020-05-27;155000
8915;2020-05-27;87000
8916;2020-05-27;540400
8917;2020-05-27;85300
8918;2020-05-27;37800
8919;2020-05-27;73500
8920;2020-05-27;396500
8921;2020-05-27;126000
8922;2020-05-27;107000
8923;2020-05-27;73500
8924;2020-05-27;68000
8925;2020-05-27;75000
8926;2020-05-27;155000
8927;2020-05-27;46000
8928;2020-05-27;31000
8929;2020-05-27;55500
8930;2020-05-27;39000
8931;2020-05-27;98000
8932;2020-05-27;100500
8933;2020-05-27;48000
8934;2020-05-27;250300
8935;2020-05-27;122400
8936;2020-05-27;57000
8937;2020-05-27;121500
8938;2020-05-27;77000
8939;2020-05-27;106000
8940;2020-05-27;165000
8941;2020-05-27;74000
8942;2020-05-27;163000
8943;2020-05-27;218800
8944;2020-05-27;98950
8945;2020-05-27;110000
8946;2020-05-27;195000
8947;2020-05-27;290000
8948;2020-05-27;350000
8949;2020-05-27;151000
8950;2020-05-27;289490
8951;2020-05-27;158500
8952;2020-05-27;50000
8953;2020-05-27;274000
8954;2020-05-27;195355
8955;2020-05-27;132500
8956;2020-05-27;157410
8957;2020-05-27;148300
8958;2020-05-27;324923
8959;2020-05-27;110185
8960;2020-05-27;155340
8961;2020-05-27;59500
8962;2020-05-27;151074
8963;2020-05-27;174000
8964;2020-05-27;586625
8965;2020-05-27;138000
8966;2020-05-27;394000
8967;2020-05-27;307000
8968;2020-05-27;201700
8969;2020-05-27;70000
8970;2020-05-27;270000
8971;2020-05-27;66000
8972;2020-05-27;157000
8973;2020-05-27;314400
8974;2020-05-27;140000
8975;2020-05-27;132509,2
8976;2020-05-27;220000
8977;2020-05-27;54401
8978;2020-05-27;83000
8979;2020-05-27;89498
8980;2020-05-27;626000
8981;2020-05-27;298000
8982;2020-05-27;290000
8983;2020-05-27;545205
8984;2020-05-27;82250
8985;2020-05-27;83000
8986;2020-05-27;90000
8987;2020-05-27;230000
8988;2020-05-27;181000
8989;2020-05-27;80500
8990;2020-05-27;54000
8991;2020-05-27;234610
8992;2020-05-27;130000
8993;2020-05-27;120000
8994;2020-05-27;148000
8995;2020-05-27;121000
8996;2020-05-27;304000
8997;2020-05-27;444600
8998;2020-05-27;80000
8999;2020-05-27;175000
9000;2020-05-27;175050
9001;2020-05-27;92370
9002;2020-05-27;84000
9003;2020-05-27;55000
9004;2020-05-27;60986
9005;2020-05-27;73250
9006;2020-05-27;61200
9007;2020-05-27;138000
9008;2020-05-27;28500
9009;2020-05-27;52250
9010;2020-05-27;162000
9011;2020-05-27;136900
9012;2020-05-27;245000
9013;2020-05-27;78000
9014;2020-05-27;253000
9015;2020-05-27;94000
9016;2020-05-27;212000
9017;2020-05-27;225000
9018;2020-05-27;140600
9019;2020-05-27;102500
9020;2020-05-27;105000
9021;2020-05-27;73000
9022;2020-05-27;130500
9023;2020-05-27;32500
9024;2020-05-27;85550
9025;2020-05-27;100000
9026;2020-05-27;77200
9027;2020-05-27;73000
9028;2020-05-27;88000
9029;2020-05-27;77000
9030;2020-05-27;142000
9031;2020-05-27;115000
9032;2020-05-27;67000
9033;2020-05-27;227000
9034;2020-05-27;76000
9035;2020-05-27;167000
9036;2020-05-27;58900
9037;2020-05-27;121000
9038;2020-05-27;121050
9039;2020-05-27;32000
9040;2020-05-27;139000
9041;2020-05-27;190000
9042;2020-05-27;32000
9043;2020-05-27;64000
9044;2020-05-27;147000
9045;2020-05-27;158000
9046;2020-05-27;190000
9047;2020-05-27;136571,25
9048;2020-05-27;106660
9049;2020-05-27;85000
9050;2020-05-27;132000
9051;2020-05-27;99500
9052;2020-05-27;167150
9053;2020-05-27;1055100
9054;2020-05-27;108000
9055;2020-05-27;150700
9056;2020-05-27;82000
9057;2020-05-27;212000
9058;2020-05-27;115000
9059;2020-05-27;109000
9060;2020-05-27;159350
9061;2020-05-27;135000
9062;2020-05-27;113200
9063;2020-05-27;28000
9064;2020-05-27;54500
9065;2020-05-27;80000
9066;2020-05-27;125000
9067;2020-05-27;240000
9068;2020-05-27;188840
9069;2020-05-27;66000
9070;2020-05-27;174800
9071;2020-05-27;217500
9072;2020-05-27;151500
9073;2020-05-27;338000
9074;2020-05-27;490000
9075;2020-05-27;239800
9076;2020-05-27;218500
9077;2020-05-27;285900
9078;2020-05-27;188770
9079;2020-05-27;395420
9080;2020-05-27;179000
9081;2020-05-27;160000
9082;2020-05-27;72500
9083;2020-05-27;171000
9084;2020-05-27;173000
9085;2020-05-27;78300
9086;2020-05-27;457000
9087;2020-05-27;300700
9088;2020-05-27;716000
9089;2020-05-27;45000
9090;2020-05-27;187500
9091;2020-05-27;146760
9092;2020-05-27;1100000
9093;2020-05-27;550000
9094;2020-05-27;1111150
9095;2020-05-27;1530000
9096;2020-05-27;365000
9097;2020-05-27;1622400
9098;2020-05-27;565000
9099;2020-05-27;305000
9100;2020-05-27;700000
9101;2020-05-27;880000
9102;2020-05-27;940000
9103;2020-05-27;200000
9104;2020-05-27;364000
9105;2020-05-27;790000
9106;2020-05-27;1300000
9107;2020-05-27;166000
9108;2020-05-27;775000
9109;2020-05-27;383820
9110;2020-05-27;436210
9111;2020-05-27;183000
9112;2020-05-27;447355
9113;2020-05-27;880000
9114;2020-05-27;1087500
9115;2020-05-27;270000
9116;2020-05-27;644500
9117;2020-05-27;180000
9118;2020-05-27;180375
9119;2020-05-27;186000
9120;2020-05-27;526000
9121;2020-05-27;405520
9122;2020-05-27;152250
9123;2020-05-27;427350
9124;2020-05-27;140000
9125;2020-05-27;339000
9126;2020-05-27;849000
9127;2020-05-27;341000
9128;2020-05-27;505000
9129;2020-05-27;619200
9130;2020-05-27;615000
9131;2020-05-27;872500
9132;2020-05-27;236000
9133;2020-05-27;340000
9134;2020-05-27;3140000
9135;2020-05-27;777600
9136;2020-05-27;404000
9137;2020-05-27;480000
9138;2020-05-27;532381
9139;2020-05-27;634000
9140;2020-05-27;215000
9141;2020-05-27;625000
9142;2020-05-27;330750
9143;2020-05-27;279000
9144;2020-05-27;442000
9145;2020-05-27;1070000
9146;2020-05-27;180600
9147;2020-05-27;418620
9148;2020-05-27;669000
9149;2020-05-27;328500
9150;2020-05-27;109000
9151;2020-05-27;336000
9152;2020-05-27;431900
9153;2020-05-27;360000
9154;2020-05-27;256000
9155;2020-05-27;620000
9156;2020-05-27;242500
9157;2020-05-27;140000
9158;2020-05-27;228000
9159;2020-05-27;309150
9160;2020-05-27;72000
9161;2020-05-27;449000
9162;2020-05-27;96000
9163;2020-05-27;72500
9164;2020-05-27;142500
9165;2020-05-27;139000
9166;2020-05-27;55000
9167;2020-05-27;97000
9168;2020-05-27;86000
9169;2020-05-27;323500
9170;2020-05-27;160000
9171;2020-05-27;216619
9172;2020-05-27;257000
9173;2020-05-27;190000
9174;2020-05-27;288000
9175;2020-05-27;137500
9176;2020-05-27;92500
9177;2020-05-27;273000
9178;2020-05-27;111000
9179;2020-05-27;112700
9180;2020-05-27;219000
9181;2020-05-27;80000
9182;2020-05-27;76000
9183;2020-05-27;233000
9184;2020-05-27;100000
9185;2020-05-27;166400
9186;2020-05-27;491200
9187;2020-05-27;176900
9188;2020-05-27;179000
9189;2020-05-27;117500
9190;2020-05-27;292000
9191;2020-05-27;464050
9192;2020-05-27;180000
9193;2020-05-27;175000
9194;2020-05-27;310000
9195;2020-05-27;355880
9196;2020-05-27;200000
9197;2020-05-27;178000
9198;2020-05-27;88064
9199;2020-05-27;396000
9200;2020-05-27;323000
9201;2020-05-27;246000
9202;2020-05-27;391300
9203;2020-05-27;123000
9204;2020-05-27;450000
9205;2020-05-27;442750
9206;2020-05-27;224000
9207;2020-05-27;178500
9208;2020-05-27;142000
9209;2020-05-27;85000
9210;2020-05-27;390000
9211;2020-05-27;66500
9212;2020-05-27;38000
9213;2020-05-27;183000
9214;2020-05-27;347500
9215;2020-05-27;387000
9216;2020-05-27;68000
9217;2020-05-27;332500
9218;2020-05-27;113000
9219;2020-05-27;147000
9220;2020-05-27;114600
9221;2020-05-27;60000
9222;2020-05-27;152000
9223;2020-05-27;66000
9224;2020-05-27;75000
9225;2020-05-27;86000
9226;2020-05-27;220000
9227;2020-05-27;60860
9228;2020-05-27;500400
9229;2020-05-27;65000
9230;2020-05-27;334300
9231;2020-05-27;190500
9232;2020-05-27;289000
9233;2020-05-27;275400
9234;2020-05-27;150000
9235;2020-05-27;120000
9236;2020-05-27;96000
9237;2020-05-27;131500
9238;2020-05-27;228775
9239;2020-05-27;80000
9240;2020-05-27;106400
9241;2020-05-27;111000
9242;2020-05-27;296000
9243;2020-05-27;120000
9244;2020-05-27;209000
9245;2020-05-27;187530
9246;2020-05-27;102600
9247;2020-05-27;160000
9248;2020-05-27;149000
9249;2020-05-27;185700
9250;2020-05-27;280000
9251;2020-05-27;328950
9252;2020-05-27;318760
9253;2020-05-27;60600
9254;2020-05-27;417800
9255;2020-05-27;564000
9256;2020-05-27;225000
9257;2020-05-27;240000
9258;2020-05-27;225476
9259;2020-05-27;235000
9260;2020-05-27;286500
9261;2020-05-27;495000
9262;2020-05-27;270000
9263;2020-05-27;190000
9264;2020-05-27;715000
9265;2020-05-27;367000
9266;2020-05-27;1014492,75
9267;2020-05-27;413600
9268;2020-05-27;2410000
9269;2020-05-27;919700
9270;2020-05-27;800000
9271;2020-05-27;443172
9272;2020-05-27;109875
9273;2020-05-27;311500
9274;2020-05-27;332480
9275;2020-05-27;222600
9276;2020-05-27;650000
9277;2020-05-27;143000
9278;2020-05-27;180000
9279;2020-05-27;212000
9280;2020-05-27;352000
9281;2020-05-27;163405
9282;2020-05-27;247000
9283;2020-05-27;165000
9284;2020-05-27;295000
9285;2020-05-27;240000
9286;2020-05-27;152000
9287;2020-05-27;220000
9288;2020-05-27;145000
9289;2020-05-27;35000
9290;2020-05-27;129000
9291;2020-05-27;138000
9292;2020-05-27;387500
9293;2020-05-27;279500
9294;2020-05-27;182000
9295;2020-05-27;224000
9296;2020-05-27;440000
9297;2020-05-27;153000
9298;2020-05-27;599000
9299;2020-05-27;566500
9300;2020-05-27;160000
9301;2020-05-27;460800
9302;2020-05-27;179000
9303;2020-05-27;179500
9304;2020-05-27;180000
9305;2020-05-27;194500
9306;2020-05-27;235000
9307;2020-05-27;140260
9308;2020-05-27;120000
9309;2020-05-27;230000
9310;2020-05-27;455300
9311;2020-05-27;470000
9312;2020-05-27;435000
9313;2020-05-27;368000
9314;2020-05-27;470000
9315;2020-05-27;482200
9316;2020-05-27;190300
9317;2020-05-27;156458
9318;2020-05-27;690000
9319;2020-05-27;245000
9320;2020-05-27;227000
9321;2020-05-27;159000
9322;2020-05-27;187000
9323;2020-05-27;80315
9324;2020-05-27;140540
9325;2020-05-27;183674
9326;2020-05-27;191835
9327;2020-05-27;155000
9328;2020-05-27;65000
9329;2020-05-27;173000
9330;2020-05-27;260000
9331;2020-05-27;123625
9332;2020-05-27;90000
9333;2020-05-27;170620
9334;2020-05-27;250000
9335;2020-05-27;216000
9336;2020-05-27;352000
9337;2020-05-27;201400
9338;2020-05-27;272000
9339;2020-05-27;135000
9340;2020-05-27;158000
9341;2020-05-27;113000
9342;2020-05-27;168200
9343;2020-05-27;185000
9344;2020-05-26;27000
9345;2020-05-26;81500
9346;2020-05-26;20000
9347;2020-05-26;25650
9348;2020-05-26;113000
9349;2020-05-26;64050
9350;2020-05-26;153240
9351;2020-05-26;150000
9352;2020-05-26;334000
9353;2020-05-26;198500
9354;2020-05-26;8000
9355;2020-05-26;285000
9356;2020-05-26;235000
9357;2020-05-26;125000
9358;2020-05-26;121000
9359;2020-05-26;177000
9360;2020-05-26;74000
9361;2020-05-26;232800
9362;2020-05-26;71000
9363;2020-05-26;197000
9364;2020-05-26;96500
9365;2020-05-26;345000
9366;2020-05-26;68000
9367;2020-05-26;139050
9368;2020-05-26;282000
9369;2020-05-26;65000
9370;2020-05-26;65000
9371;2020-05-26;85000
9372;2020-05-26;49000
9373;2020-05-26;175000
9374;2020-05-26;46000
9375;2020-05-26;169000
9376;2020-05-26;78650
9377;2020-05-26;61910
9378;2020-05-26;183000
9379;2020-05-26;161850
9380;2020-05-26;52000
9381;2020-05-26;122250
9382;2020-05-26;81000
9383;2020-05-26;40000
9384;2020-05-26;126500
9385;2020-05-26;152000
9386;2020-05-26;146000
9387;2020-05-26;168020
9388;2020-05-26;166500
9389;2020-05-26;71000
9390;2020-05-26;82000
9391;2020-05-26;50100
9392;2020-05-26;49450
9393;2020-05-26;93000
9394;2020-05-26;57000
9395;2020-05-26;120230
9396;2020-05-26;60000
9397;2020-05-26;180000
9398;2020-05-26;146750
9399;2020-05-26;152000
9400;2020-05-26;71000
9401;2020-05-26;221000
9402;2020-05-26;75000
9403;2020-05-26;170800
9404;2020-05-26;43000
9405;2020-05-26;65000
9406;2020-05-26;152000
9407;2020-05-26;123000
9408;2020-05-26;150000
9409;2020-05-26;37000
9410;2020-05-26;66000
9411;2020-05-26;249000
9412;2020-05-26;192500
9413;2020-05-26;140000
9414;2020-05-26;95200
9415;2020-05-26;143000
9416;2020-05-26;224000
9417;2020-05-26;81000
9418;2020-05-26;141300
9419;2020-05-26;217650
9420;2020-05-26;35000
9421;2020-05-26;50000
9422;2020-05-26;147000
9423;2020-05-26;460000
9424;2020-05-26;152750
9425;2020-05-26;210000
9426;2020-05-26;154000
9427;2020-05-26;282800
9428;2020-05-26;283000
9429;2020-05-26;474180
9430;2020-05-26;444000
9431;2020-05-26;493441,25
9432;2020-05-26;334400
9433;2020-05-26;225000
9434;2020-05-26;128500
9435;2020-05-26;65000
9436;2020-05-26;129870
9437;2020-05-26;86000
9438;2020-05-26;263000
9439;2020-05-26;210000
9440;2020-05-26;470000
