Id_bien;Id_codedep_codecommune;No_voie;BTQ;Type_de_voie;Voie;Nombre_de_piece;Surface Carrez du 1er lot;Surface_local;Type_de_location
18776;75109;40;;RUE;CONDORCET;3;94,1;90;2
18777;75110;5;;RUE;GUY PATIN;3;47,31;52;2
18778;75110;2;;RUE;DES DEUX GARES;5;116,64;110;2
18779;75110;120;;BD;DE MAGENTA;5;84,07;100;2
18780;75110;25;;RUE;YVES TOUDIC;2;43,96;45;2
18781;75110;149;;AV;PARMENTIER;3;38,2;39;2
18782;75111;58;;RUE;DE LA FOLIE MERICOURT;3;58,56;55;2
18783;75111;6;;RUE;DE LA VACQUERIE;3;79,55;61;2
18784;75111;12;;RUE;DE NICE;2;35,31;35;2
18785;75111;26;;RUE;TITON;1;10,15;11;2
18786;75112;14;B;RUE;DU COLONEL OUDOT;2;33,06;33;2
18787;75112;192;;AV;DAUMESNIL;2;22,01;21;2
18788;75113;11;;RUE;DU MOULIN DES PRES;2;31,43;30;2
18789;75114;57;;RUE;RAYMOND LOSSERAND;2;33,86;33;2
18790;75114;25;;RUE;DE L OUEST;3;99,07;97;2
18791;75116;26;B;RUE;JOUVENET;1;29,03;28;2
18792;75116;75;;RUE;MICHEL ANGE;3;82,35;86;2
18793;75116;67;;BD;SUCHET;2;20,67;22;2
18794;75116;110;;AV;MOZART;4;101,67;107;2
18795;75116;3;;RUE;DES EAUX;4;102;108;2
18796;75116;77;;AV;RAYMOND POINCARE;2;16,05;15;2
18797;75116;48;;AV;FOCH;1;20,03;20;2
18798;75117;8;;RUE;DESCOMBES;2;45,47;50;2
18799;75117;51;;RUE;DE PRONY;3;242,78;64;2
18800;75117;13;;BD;PEREIRE;3;143,34;115;2
18801;75117;5;;PAS;LEGENDRE;1;34,1;34;2
18802;75118;4;;RUE;BURQ;1;34,19;20;2
18803;75118;16;;RUE;DAMREMONT;2;44,8;44;2
18804;75118;85;;RUE;DUHESME;1;14,47;15;2
18805;75118;24;;RUE;LEON;1;10,81;10;2
18806;75119;160;;RUE;D AUBERVILLIERS;4;85,46;85;2
18807;75120;37;;RUE;JULIEN LACROIX;2;38,55;39;2
18808;75120;7;;BD;DAVOUT;2;44,94;45;2
18809;76540;51;;RUE;VICTOR HUGO;4;95,33;97;2
18810;76540;15;;AV;JACQUES CHASTELLAIN;2;46,13;46;2
18811;76575;9001;;RES;MIRABEAU TOUR 1;2;50,04;54;2
18812;77014;9001;;;AVE DE GAULLE 27 FOUGERES;3;56,39;57;2
18813;77083;3;;ALL;DES SOUCHES VERTES;4;77,75;78;2
18814;77108;4;;RUE;DU RAVAUDEUR;4;75,95;76;1
18815;77118;34;;RUE;DE VERDUN;4;106,45;106;2
18816;77127;12;;RUE;EUGENE DORLET;1;23,88;23;2
18817;77132;11;;RUE;DE PARIS;3;44,75;57;2
18818;77152;571;;AV;JEAN JAURES;2;43,77;44;2
18819;77288;41;;RUE;DU PDT DESPATYS;2;42,02;41;2
18820;77307;32;;RUE;DE LA CHARBONNIERE;1;27,57;27;2
18821;77327;3;;RUE;BERTIE ALBRECHT;2;46,6;45;2
18822;77344;10;;RUE;CHARLES HILDEVERT;3;44,9;50;2
18823;77349;4;;RUE;DE LA NUIT DU 4 AOUT;2;41,49;41;2
18824;77372;14;;RUE;DE MARNE;3;61,18;61;2
18825;77389;84;;RUE;HONORE DAUMIER;3;53,05;53;2
18826;77445;451;;AV;PIERRE MENDES FRANCE;2;48,04;47;2
18827;77445;1;;COUR;CARMEN AMAYA;3;69,19;69;2
18828;77455;16;;RUE;DE CORBEIL;2;20,98;44;2
18829;78146;15;;RUE;ANDRE DERAIN;4;67,74;74;2
18830;78158;17;;RUE;DES ERABLES;4;101,4;101;2
18831;78158;72;;RUE;DE GLATIGNY;3;76,8;77;2
18832;78220;1;;RUE;DE LA CITE;2;44,04;44;2
18833;78220;1;;RUE;DE LA CITE;2;43,27;43;2
18834;78242;14;;RUE;CESAR FRANCK;2;44,52;43;2
18835;78297;6;;BD;DU CHATEAU;1;18,8;18;2
18836;78321;13;;ALL;ANDRE  LE NOTRE;1;40,8;39;2
18837;78551;179;;RUE;DU PDT ROOSEVELT;2;37,34;40;2
18838;78586;134;;AV;MAURICE BERTEAUX;3;66,1;65;2
18839;78624;30;;;DOMAINE DE CHEVERCHEMONT;7;194,22;180;1
18840;78643;22;;RUE;FRANCOIS TRUFFAUT;5;96;95;1
18841;78646;14;;RUE;MONTBAURON;2;26,3;34;2
18842;78688;13;;RUE;DES DOUVES;2;32,02;32;2
18843;83034;9003;;ALL;ST VINCENT;2;26,21;25;2
18844;83061;9001;;RUE;DU SUVERET;3;63,65;63;2
18845;83069;60;;RUE;DU SOLDAT FERRARI;2;47,55;46;2
18846;83071;9999;;;CANOUBIERS III;2;21,18;21;2
18847;83103;18;;ZAC;DU VAL DU ROCHER;3;104,69;92;2
18848;83112;9001;;RES;LE MAS DE LA MER;2;44,68;36;2
18849;83123;3;;PL;DE LA TOUR;3;53,66;41;2
18850;83126;35;;RUE;PAUL VERLAINE;3;60,76;60;2
18851;83129;534;;AV;PRESIDENT JOHN KENNEDY;4;79,4;84;2
18852;83137;63;;RUE;JEAN JAURES;2;45,75;43;2
18853;85191;3;;RUE;RAYMOND POINCARE;4;83,16;81;2
18854;85226;9001;;RES;GD VOILIER 2 MERLIN MARINE;2;35,62;36;2
18855;87085;24;;RUE;DU TEMPLE;2;37,76;37;2
18856;87085;12;;RUE;DE CHAMBEAU;2;52,25;50;2
18857;91161;36;;AV;MAZARIN;4;83,57;82;2
18858;91235;201;;RUE;DE LA COULEE VERTE;3;62,14;62;2
18859;91326;11;B;AV;DE LA TERRASSE;4;60,82;63;2
18860;91330;46;;RUE;DE COCHET;3;60,2;60;2
18861;91377;2;;RUE;DE MOSCOU;4;74,02;74;2
18862;91405;16;;RUE;FARNAULT;1;35,18;30;2
18863;91421;128;;AV;DE LA REPUBLIQUE;1;37,05;36;2
18864;91479;60;;RUE;GERMAINE ET ROGER LEFEVRE;3;59,13;85;2
18865;91570;60;;RUE;DE LAUNAY;3;83,59;86;2
18866;91589;12;;RUE;DE MORSANG;4;78,31;79;2
18867;91589;6;;RUE;GAUGUIN;3;53,8;55;2
18868;91689;9;;RUE;FERNAND LEGER;3;57,89;57;2
18869;92004;65;;AV;FAIDHERBE;1;34,88;32;2
18870;92009;269;;AV;D ARGENTEUIL;3;51,62;60;2
18871;92009;32;;AV;DE L'EUROPE;2;49,01;48;2
18872;92019;5;;AV;DE ROBINSON;1;32,18;31;2
18873;92023;2;B;RUE;P VAILLANT COUTURIER;3;58,8;60;2
18874;92026;8;;RUE;PARMENTIER;1;20,4;20;2
18875;92026;80;;AV;GAMBETTA;4;76,26;82;2
18876;92044;12;;RUE;ANTONIN RAYNAUD;2;41,15;43;2
18877;92044;52;;RUE;VOLTAIRE;1;12,83;12;2
18878;92046;30;;RUE;LEDRU ROLLIN;1;16,14;20;2
18879;92049;61;;AV;DE LA MARNE;3;56,02;55;2
18880;92050;61;;RUE;PIERRE CURIE;2;35,56;62;2
18881;92051;98;;BD;BINEAU;1;45,01;46;2
18882;92062;14;;RUE;PAUL LAFARGUE;1;34,4;35;2
18883;92063;1;;AV;GEORGES CLEMENCEAU;3;163,9;69;2
18884;92063;27;;RUE;DU GUE;1;28,53;25;2
18885;92063;9;;AV;BEAUSEJOUR;2;41,5;43;2
18886;92073;40;;RUE;JEAN JACQUES ROUSSEAU;5;105,59;107;2
18887;92073;1;;AV;DES LANDES;3;47,19;46;2
18888;93014;1;;ALL;VICTOR HUGO;3;56;56;2
18889;93014;3;;ALL;P ET M CURIE;3;55,74;56;2
18890;93033;1;;RUE;MAURICE RAVEL;3;65,34;65;2
18891;93046;15;;ALL;VICTOIRE LEMEAUX;1;24,34;24;2
18892;93048;21;;RUE;DU CAPITAINE DREYFUS;2;45,4;45;2
18893;93051;11;;RUE;ROBERT SCHUMANN;4;82,11;88;1
18894;94015;9001;;RUE;DE LA PASSERELLE;4;65,36;66;2
18895;94017;98;;AV;DU GENERAL DE GAULLE;3;49,07;48;2
18896;94018;152;;RUE;DE PARIS;1;35,72;16;2
18897;94018;43;;RUE;DE VERDUN;4;105,77;106;2
18898;94022;28;;RUE;DOCTEUR ROUX;1;19,47;23;2
18899;94034;11;;;RES DES GEMEAUX;4;61,83;60;2
18900;94037;1;;VLA;AMELIE;3;76;111;1
18901;94042;9;;RUE;JEAN MERMOZ;2;38,15;42;2
18902;94044;6;;PL;LOUISE DE VILMORIN;2;45,35;45;2
18903;94052;36;;RUE;THEODORE HONORE;2;29,83;23;2
18904;94058;67;;AV;DU MARECHAL JOFFRE;3;86,86;87;2
18905;94067;10;;RUE;DU LAC;3;52,04;45;2
18906;94073;100;;AV;DE VERSAILLES;2;32,85;33;2
18907;94080;18;;RUE;FAIE FELIX;1;34,51;30;2
18908;95219;1;;RUE;DU PRESIDENT KENNEDY;3;83,5;48;1
18909;95288;12;;RUE;DE MONTMORENCY;1;15,64;19;2
18910;95427;6;;RUE;DU CLOS DE PONTOISE;4;110;117;1
18911;95574;1;;RUE;D ERMONT;1;19,4;20;2
18912;01034;5001;;ALL;HONORE DE BALZAC;4;82,37;80;1
18913;04112;9001;;;LA COLETTE;3;54,33;54;2
18914;10387;58;;RUE;GENERAL DE GAULLE;5;123,34;150;2
18915;11170;32;;RUE;DU BEAUPRE;3;47,52;42;2
18916;11199;;;RUE;RES DU ROI ALARIC;3;71,72;70;1
18917;14225;5;;RUE;SAINT ELOI;4;70,66;71;1
18918;14699;6054;;RUE;JEAN MONNET;3;55,41;56;2
18919;22278;2;;RUE;VICAIRIE;5;91,23;91;2
18920;27229;25;;RUE;DUGUAY TROUIN;1;25,87;26;2
18921;28229;59;;RUE;PIERRE DE COUBERTIN;2;48,19;49;2
18922;28348;1;B;RUE;GEORGES CLOAREC;3;72,77;80;1
18923;38501;84;;RTE;D HURTIERES;3;70,24;70;2
18924;39286;537;;RUE;SIMON LAHU;3;60,79;63;2
18925;51250;7;B;FG;D EPERNAY;3;62,49;63;2
18926;59350;12;;RUE;INKERMANN;2;23,77;30;2
18927;60157;24;;PL;DU GENERAL LECLERC;2;45,9;74;2
18928;63178;15;;RUE;DU CHIEN;3;56,5;56;1
18929;70550;11;B;RUE;DU BREUIL;1;29;27;2
18930;71342;16;;AV;DE LA GARE;2;18,21;25;2
18931;77186;6;;RUE;DU SERGENT PERRIER;1;28,05;28;2
18932;77226;7;;RUE;DE LA CROIX NEUVE;4;96,57;97;2
18933;77327;1;;RUE;BERTIE ALBRECHT;2;38,5;37;2
18934;77431;4;;RUE;DES GRISARDES;5;102,83;91;1
18935;83048;8061;;;LA COLLINE VALMER;1;40;34;2
18936;91405;6;;RUE;DE LA FORET;5;104,28;104;1
18937;91549;185;;RTE;DE LONGPONT;3;49,51;48;2
18938;95203;250;;CHS;JULES CESAR;5;91;95;2
18939;95370;44;;RUE;DU BOEUF;3;67,7;68;2
18940;06012;8;;AV;DE VILLAINE;2;36,67;35;2
18941;06015;26;;RUE;DU CHANOINE TH.GIAUME;1;44,05;40;2
18942;06027;31;;AV;CYRILLE BESSET;2;41,07;41;2
18943;06030;40;;CHE;DES BREGUIERES;1;35,32;36;2
18944;06083;28;;RUE;PIETRA SCRITTA;2;41,56;40;2
18945;06088;96;;AV;CORNICHE FLEURIE;4;77,11;78;2
18946;06123;290;;AV;SAINT HUBERT;1;22,36;24;2
18947;06123;861;;AV;PIERRE SAUVAIGO;5;105,41;104;2
18948;06123;5;;RUE;DU PLATEAU CALLISTE;1;25,1;25;2
18949;06123;650;;AV;DU GAL DE GAULLE;2;64,52;51;2
18950;06123;231;;AV;JEAN AICARD;2;42,04;41;2
18951;06132;53;;RUE;PDT DOUMERGUE;1;24,35;25;2
18952;07324;113;;AV;DU HUIT MAI 1945;3;68,46;68;2
18953;11069;2;;RUE;CLEMENT ADER;3;62,18;61;2
18954;11170;698;;BD;DU PECH MAYNAUD;1;18,94;18;2
18955;11202;3;;RES;LES PORTES DE LA PLAGE 2;3;37,79;38;2
18956;11262;1;;AV;MAL DE LATTRE DE TASSIGNY;2;45,15;42;2
18957;11262;348;;RES;BALCONS D L MEDITERRANEE 2;2;22,06;26;2
18958;13007;5764;;;LE VILLAGE;3;92,64;93;2
18959;13201;1;;PL;AUX HUILES;1;96,61;63;2
18960;13201;41;;RUE;D ISOARD;1;16,29;16;2
18961;13202;47;;RUE;DE LA REPUBLIQUE;1;27,65;29;2
18962;13203;27;;RUE;DU GENIE;2;45,19;41;2
18963;13203;139;;AV;CAMILLE PELLETAN;2;46,93;40;2
18964;13204;5001;;CITE;BEAUSOLEIL B ROUX PR;4;59,94;62;2
18965;13204;89;;BD;LOUIS BOTINELLY;4;91,58;92;2
18966;13204;29;;RUE;SAINTE SOPHIE;2;40,61;40;2
18967;13204;1;;RUE;LINNE;2;38;43;2
18968;13206;42;;CRS;GOUFFE;2;56,33;59;2
18969;13208;331;;AV;DU PRADO;4;97,2;97;2
18970;13208;4;;RUE;DE LA CALANQUE;3;52;51;2
18971;13209;9046;;CHE;DU VAL DES BOIS;5;105,3;108;1
18972;13209;107;;BD;DU CABOT;4;76,37;77;2
18973;13209;5168;;;RES LES JARDINS D'EDEN;3;102,42;101;2
18974;13212;51;;BD;BOUYALA D ARNAUD;2;46,07;46;2
18975;13212;266;;AV;DES POILUS;3;47,5;70;2
18976;13213;58;;RUE;DE LA MAURELLE;3;62,04;61;2
18977;13214;39;;CHE;DE GIBBES;4;62,64;59;2
18978;13214;5001;F;RUE;DE MISSIRI;4;82,26;82;2
18979;13214;23;;RUE;GABRIEL AUDISIO;4;74,64;74;2
18980;14366;3;;ESP;MOMMERS;2;39,76;39;2
18981;16154;1;B;IMP;DES PERDRIX;3;54,73;55;2
18982;17127;6021;;;FIEF BREUILLET;2;50,7;51;2
18983;17333;17;;RUE;DE LA REPUBLIQUE;4;84,32;84;1
18984;22179;;;ALL;DES ARCADES;3;65,04;65;2
18985;22278;13;;RUE;GUSTAVE EIFFEL;4;76,81;77;2
18986;23096;9;;IMP;FAYOLLE;4;69,85;70;2
18987;25056;7;;SQ;SAINT AMOUR;4;117,8;117;2
18988;25056;36;;AV;CARNOT;3;97,21;100;2
18989;26197;2;;RUE;DES MAGNOLIAS;1;20,4;20;2
18990;27229;12;;BD;DE NORMANDIE;5;85,89;87;2
18991;28085;55;;RUE;GABRIEL PERI;4;88,47;89;2
18992;28085;9;C;RUE;NICOCHET;3;54,74;55;2
18993;28110;1;;RUE;DE LA PAIX;2;50,52;51;2
18994;28209;14;;RUE;GEORGE SAND;2;51,95;51;2
18995;2A004;9001;;RES;MONTE MARE  AVE MAL JUIN;2;51,61;51;2
18996;2A004;15;;CRS;JEAN NICOLI;3;62,56;63;2
18997;2A004;9001;;RES;LES HORIZONS;3;83,23;79;2
18998;30133;120;;RUE;DU FENOUIL;2;41,4;36;2
18999;30189;411;;CHE;DU GOLF;2;44,64;44;2
19000;30189;6;;RUE;ERNEST DAUDET;3;62,35;63;2
19001;33005;66;;AV;DE BORDEAUX;3;65,75;75;1
19002;33011;26;;AV;DES ROUGES GORGES;2;67,13;65;1
19003;33032;2;;RUE;LAFAYETTE;1;13,42;13;2
19004;33063;18;;RUE;CLARE;1;34,29;32;2
19005;33229;23;;AV;DE LA REPUBLIQUE;1;24,56;25;2
19006;33236;9012;;AV;DU SEMAPHORE CAP FERRET;3;78,09;85;1
19007;33281;14;;AV;DU MARECHAL LECLERC;2;46,57;46;2
19008;33522;340;;CRS;DE LA LIBERATION;1;18,08;18;2
19009;33522;28;T;RUE;PAUL DOUMER;4;81,34;72;1
19010;33522;20;;RUE;BOURGES;2;41,08;43;2
19011;33522;26;;RUE;GAY;1;20,56;21;2
19012;33522;690;;CRS;DE LA LIBERATION;1;20,54;21;2
19013;34023;11;;RUE;DE L ESPLANADE;1;50,89;24;2
19014;34028;37;;AV;DE LODEVE;4;71,45;67;2
19015;34108;96;;RTE;DE MONTPELLIER;3;62,3;62;2
19016;34157;5;;BD;PAUL VALERY;3;51,26;51;2
19017;35288;3;;AV;JEAN JAURES;3;55,76;80;2
19018;37115;25;;AV;DU PDT KENNEDY;4;70;69;2
19019;38185;58;;RUE;FELIX ESCLANGON;1;18;18;2
19020;38185;30;;RUE;EMILE GUEYMARD;4;109,65;111;2
19021;38185;17;;CRS;BERRIAT;3;62,76;65;2
19022;38185;5;;PL;CONDORCET;3;82,16;82;2
19023;38185;91;;RUE;ABBE GREGOIRE;3;59,53;60;2
19024;38422;709;;RTE;DE GIERES;2;36,17;36;2
19025;38422;1280;;RTE;D URIAGE;3;93,81;100;2
19026;38548;5815;;;AUX GLOVETTES;1;18,1;16;2
19027;38567;319;;RUE;DES CHARDONS BLEUS;1;18,06;17;2
19028;39368;1;;RUE;GAMBETTA;1;22,29;22;2
19029;42005;9004;;RUE;MOLIERE;4;77,81;79;2
19030;42039;290;;;LES TRAVERSES;2;36,1;41;1
19031;42052;25;;RUE;DORIAN;3;66,84;70;2
19032;42223;5;;ALL;SULLY;3;57,76;58;2
19033;43089;32;;AV;DE MONDON;6;129,51;129;1
19034;43157;13;;RUE;JEAN BARTHELEMY;1;27,91;28;2
19035;44067;9;;RUE;HENRI DE BOISFLEURY;5;84,2;85;2
19036;44109;19;;RUE;ALEXANDRE FOURNY;1;10,78;11;2
19037;44109;12;;RUE;EMILE PEHANT;1;17,55;17;2
19038;44109;20;;RUE;ANATOLE LE BRAZ;1;34,39;17;2
19039;44132;26;;AV;CHARLOTTE;1;15,46;15;2
19040;44132;16;;AV;PORSON;2;38,4;38;2
19041;44190;2;;RUE;DU GENERAL DUEZ;1;19,02;20;2
19042;44204;17;;RUE;DE NANTES;2;48,18;48;2
19043;45234;13;;PL;GASPARD DE COLIGNY;2;41,66;42;2
19044;45302;797;;RUE;DE LA MONTJOIE;2;45,01;45;2
19045;47001;10;;RUE;JACQUARD;2;182,19;161;2
19046;49007;72;;BD;EUGENE CHAUMIN;2;52,22;52;2
19047;49099;24;;RUE;DE LA MUTUALITE;1;23,31;23;2
19048;49331;4;;RUE;DU MOULIN VERT;2;57,82;55;2
19049;51230;12;;RUE;DU GENERAL SARRAIL;2;49,63;51;2
19050;51230;92;;RUE;L HOPITAL AUBAN MOET;2;24,81;40;2
19051;51454;17;;RUE;EMILE ZOLA;1;21,19;19;2
19052;52121;13;;RUE;DU FER A CHEVAL;3;53,87;62;2
19053;54431;6;B;RUE;DE VERDUN;2;56,15;56;2
19054;56121;83;;RUE;PAUL GUIEYSSE;3;68,7;56;2
19055;56121;148;;RUE;DE BELGIQUE;2;37,54;42;2
19056;56165;8116;;RUE;DE L'EPINETTE;2;59;60;2
19057;56186;2;;RUE;POULIGNER;1;26,87;26;2
19058;59462;17;;RES;DU NOUVEAU VILLAGE;2;51,7;53;2
19059;59526;25;;RUE;THIERS;2;55,11;54;2
19060;59599;171;;RUE;MA CAMPAGNE;4;94,25;96;2
19061;60057;32;;PL;JEANNE HACHETTE;2;40,58;41;2
19062;60159;22;;RUE;DE GRAMONT;2;29,33;32;2
19063;60175;32;;RUE;LEON BLUM;1;24,13;25;2
19064;60463;22;;ALL;DU BELLAY;3;67,01;66;1
19065;62099;16;;RUE;ROBESPIERRE;4;82,64;82;1
19066;63300;39;;RUE;DAURAT;1;36,61;35;2
19067;64102;8;;RUE;PANNECAU;3;61,21;80;2
19068;64371;15;;RUE;DU FORT;3;79,95;81;2
19069;65286;4;;RUE;DE L AUBERTRON;1;27,49;28;2
19070;65440;14;;RUE;ANDRE BREYER;3;55,48;56;2
19071;65440;16;;RUE;LEON DALLOZ;4;74,81;72;2
19072;65440;6;;RUE;VOLTAIRE;1;31,16;35;2
19073;66003;10;;RUE;DU PARC;1;28,22;28;2
19074;69010;6;;RUE;EMILE FOURNIER;3;52,46;53;2
19075;69029;200;;AV;FRANKLIN ROOSEVELT;2;50,82;50;2
19076;69063;12;;RUE;DE LA MAIRIE;6;98,07;118;2
19077;69208;826;;RTE;DES GRENADIERES;3;53,25;52;2
19078;69259;32;;AV;VIVIANI;2;39,36;39;2
19079;69264;85;;RUE;LAMARTINE;1;14,24;14;2
19080;69266;54;;RUE;GEORGES COURTELINE;1;17,41;18;2
19081;69290;97;;AV;JEAN JAURES;4;82,88;82;2
19082;69381;10;;RUE;ST POLYCARPE;3;105,72;94;2
19083;69383;108;;AV;LACASSAGNE;6;125,19;125;2
19084;69383;298;;CRS;LAFAYETTE;2;450,3;47;2
19085;69384;19;;RUE;PHILIPPE DE LASSALLE;3;65,04;63;2
19086;69387;150;;RUE;DE GERLAND;2;40,33;39;2
19087;69388;111;;RUE;MARIUS BERLIET;1;31,56;38;2
19088;70311;11;C;ALL;ANDRE MAROSELLI;3;77,28;77;2
19089;73157;76;;RUE;DU PETIT ARRONDAZ;4;46,73;47;2
19090;74010;29;;RUE;LOUIS CHAUMONTEL;2;58,9;62;2
19091;75101;165;;RUE;SAINT HONORE;3;89,27;89;2
19092;75102;88;;RUE;DE CLERY;1;27,15;27;2
19093;75103;113;;BD;BEAUMARCHAIS;4;134,28;126;2
19094;75104;11;;RUE;RAMBUTEAU;2;46,19;45;2
19095;75106;118;;RUE;DE VAUGIRARD;1;34,3;35;2
19096;75106;44;;RUE;SAINT PLACIDE;1;12,15;15;2
19097;75108;9;;RUE;DE MARIGNAN;5;150,68;150;2
19098;75108;165;;BD;HAUSSMANN;5;127,62;131;2
19099;75109;3;;RUE;DE CALAIS;1;26,35;21;2
19100;75109;19;;RUE;HENRY MONNIER;1;15,01;19;2
19101;75110;210;;RUE;DU FBG SAINT DENIS;2;44,21;44;2
19102;75110;83;;BD;DE MAGENTA;2;43,22;38;2
19103;75110;22;;PAS;DES RECOLLETS;1;29,4;25;2
19104;75110;6;;RUE;PIERRE CHAUSSON;2;34,34;32;2
19105;75110;121;;RUE;DU FBG DU TEMPLE;2;38,23;41;2
19106;75110;227;;RUE;LA FAYETTE;3;54,8;56;2
19107;75111;106;;RUE;SAINT MAUR;1;11,09;12;2
19108;75111;6;;PAS;CHARLES DALLERY;2;31,51;32;2
19109;75111;35;;RUE;DES BOULETS;3;46,07;45;2
19110;75112;35;;AV;DU DOC ARNOLD NETTER;4;95,02;98;2
19111;75112;8;;RUE;D AUSTERLITZ;1;17,42;15;2
19112;75112;150;;RUE;DU FBG ST ANTOINE;3;70,05;77;2
19113;75114;54;;BD;SAINT JACQUES;4;87,04;85;2
19114;75114;41;;RUE;REMY DUMONCEL;3;38,78;36;2
19115;75114;35;;RUE;PAUL FORT;2;34,09;60;2
19116;75114;177;;BD;BRUNE;3;47,31;43;2
19117;75114;12;;AV;JEAN MOULIN;3;53,48;67;2
19118;75114;26;;RUE;DE PLAISANCE;1;20,4;19;2
19119;75115;16;;RUE;DE LA PROCESSION;3;64,32;57;2
19120;75115;18;;RUE;YVART;2;55,49;54;2
19121;75115;35;;RUE;DES MORILLONS;3;71,01;78;2
19122;75115;7;;RUE;JOBBE DUVAL;2;40,55;40;2
19123;75115;1;;RUE;JULES SIMON;3;59,3;50;2
19124;75115;90;;RUE;CAMBRONNE;3;56,61;59;2
19125;75115;3;;RUE;ANTOINE BOURDELLE;1;21,4;20;2
19126;75115;2;;RUE;HENRI DUCHENE;4;73,46;68;2
19127;75117;15;;RUE;DE L ARC DE TRIOMPHE;3;61,65;62;2
19128;75117;161;;BD;MALESHERBES;2;66,3;65;2
19129;75117;179;;BD;MALESHERBES;5;102;105;2
19130;75117;14;;RUE;LECLUSE;3;51,26;49;2
19131;75117;11;;RUE;POUCHET;2;28,68;28;2
19132;75117;27;;RUE;SAUFFROY;3;61,8;60;2
19133;75117;21;;RUE;GUY MOQUET;2;30,9;31;2
19134;75118;11;;RUE;JOSEPH DIJON;1;15,08;15;2
19135;75118;12;;RUE;FERDINAND FLOCON;3;56,89;54;2
19136;75119;5;;RUE;LALLY TOLLENDAL;1;24,48;23;2
19137;75119;153;;RUE;DE CRIMEE;1;18,48;18;2
19138;75119;153;;AV;DE FLANDRE;1;39,7;39;2
19139;75119;22;;RUE;REMY DE GOURMONT;4;75,34;76;2
19140;75120;27;;RUE;DE LA CHINE;3;56,75;60;2
19141;75120;28;;RUE;DE LA CR DES NOUES;3;41,18;39;2
19142;75120;71;;RUE;SAINT BLAISE;1;24,23;24;2
19143;76103;12;;RUE;GEORGES GUYNEMER;3;73,6;73;2
19144;76217;38;B;BD;DE VERDUN;3;60,1;50;2
19145;76254;4;;BD;PDT RENE COTY;3;76,06;85;2
19146;76259;7;;RTE;DE CANY;3;98,8;93;2
19147;76351;24;;IMP;LACOME;6;108,77;105;1
19148;76447;41;B;RUE;VICTOR LESUEUR;3;62,79;63;2
19149;77014;8;;RTE;DE SAMOIS;5;92,27;98;1
19150;77083;74;;AV;JEAN JAURES;2;32,48;33;2
19151;77111;2;;CHE;DES VERGERS;2;40,06;40;2
19152;77268;32;;RUE;DE LA BOISERIE;1;19,1;19;2
19153;77350;8;;RUE;PALAISOT;2;54,73;39;2
19154;77379;2;;RUE;AUX AULX;2;45,56;50;2
19155;77445;38;;RUE;FRANCOIS VILLON;2;41;41;2
19156;77449;2;;ALL;DES BELLES AULNES;2;42;44;2
19157;78005;16;;AV;JEAN MOULIN;1;33,72;34;2
19158;78073;43;;ALL;LOUIS GRUEL;5;102,77;109;1
19159;78087;10;;RUE;DE BISSY;4;79,98;81;1
19160;78092;6;;RES;TROIS FORETS;3;61,67;62;2
19161;78123;423;;RUE;DANIEL BLERVAQUE;3;65;64;2
19162;78126;35;;;RES ELYSEE 2;3;71,28;71;2
19163;78146;48;;AV;DU MAL FOCH;5;141,24;139;2
19164;78165;1;;ALL;DE MONTFORT;3;63,84;63;2
19165;78172;1;;RUE;LOUIS NOGUERES;4;74,27;76;1
19166;78297;6;;RES;LOUIS LUMIERE;4;126,21;125;2
19167;78356;12;;RUE;PAUL GAUGUIN;4;23,06;81;2
19168;78358;3;;RUE;DES GRAVIERS;1;22,61;23;2
19169;78383;11;;SEN;DE LA COTE RONDE;5;95;105;1
19170;78423;15;;BD;DESCARTES;3;73,87;71;2
19171;78481;13;;AV;DE VERDUN;3;81,75;61;1
19172;78498;18;;RUE;JEAN CLAUDE MARY;3;55,37;55;2
19173;78551;5011;;RES;DU CLOS BARON;1;17,68;20;2
19174;78551;10;;RUE;VOLTAIRE;1;15,2;19;2
19175;78586;1;;RUE;GALLIENI;2;42,24;43;2
19176;78586;37;;AV;JULES REIN;5;89,24;93;2
19177;78621;1;E;RUE;DANIELE CASANOVA;1;24,52;23;2
19178;78646;32;;RUE;HENRI SIMON;1;25,81;29;2
19179;78672;142;;AV;GEORGES CLEMENCEAU;1;25,01;25;2
19180;78686;9004;;CLOS;SAINT VIGOR;3;53,07;52;2
19181;80021;15;;RUE;DE VERDUN;3;72,11;71;2
19182;80039;95;;RUE;DE SAINT VALERY;2;19,02;19;2
19183;80253;9001;;RUE;DE ROUTEQUEUE;3;76,53;80;2
19184;82121;24;;RUE;MILA;1;36,92;36;2
19185;83035;5;;;LE PLAN;4;110,25;118;1
19186;83068;16;;PL;DU MARCHE;1;28,14;29;2
19187;83069;58;;AV;DES ILES D OR;1;36,88;37;2
19188;83071;340;;RUE;DU FORUM;2;27,54;28;2
19189;83071;749;;AV;DE LA BAIE DES ISLES;3;44,5;44;2
19190;83086;6935;;;LES PEYROUAS;3;94,51;96;2
19191;83107;16;;IMP;DES QUATRE VENTS;3;72,11;72;2
19192;83112;9100;;RES;LE VIGUIER;4;100,97;103;2
19193;83115;9001;;AV;CHARLES DE GAULLE;2;63,26;42;2
19194;83123;78;;CHE;OLIVE;6;144,05;136;1
19195;83129;11;C;CHE;DE REPENTANCE;1;21,62;22;2
19196;83130;8;;RUE;NOTRE DAME;3;68,59;65;2
